sole_id,timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,magn_x,magn_y,magn_z,pressure_01,pressure_02,pressure_03,pressure_04,pressure_05,pressure_06,pressure_07,pressure_08,pressure_09,pressure_10,pressure_11,pressure_12,corrupt,asphalt,brick,transition
1,1775669111264,-4422,-287,16243,3663969,-290771,855211,0,0,0,425,394,212,450,336,517,246,156,428,217,127,541,0,,,
2,1775669111264,-335,8207,9351,4667010,-3792251,1203404,0,0,0,245,352,187,328,319,354,486,492,270,229,366,188,0,,,
1,1775669111280,-6752,-134,18387,4598593,-177150,1231504,0,0,0,433,371,216,423,319,498,208,141,423,194,109,501,0,,,
2,1775669111280,-7800,-6738,20349,5678603,-2279749,553443,0,0,0,254,363,207,333,321,362,511,514,275,237,372,192,0,,,
1,1775669111296,-9849,-311,21799,5619960,-73303,1861917,0,0,0,428,366,231,398,298,481,191,119,407,171,96,417,0,,,
2,1775669111296,-4063,-2010,24891,4786740,-987158,-337197,0,0,0,262,378,237,338,326,365,521,538,269,277,398,196,0,,,
1,1775669111312,-11835,-569,25393,6486167,36651,2498438,0,0,0,360,343,188,383,292,443,172,125,373,180,111,343,0,,,
2,1775669111312,1708,2321,19870,3210707,-245567,-449596,0,0,0,273,402,271,350,339,375,522,552,270,299,408,218,0,,,
1,1775669111328,-12897,-110,28332,7302283,144164,3159395,0,0,0,305,352,199,342,275,375,188,155,326,149,125,268,0,,,
2,1775669111328,2660,1493,12974,1783726,32986,25656,0,0,0,299,428,288,371,363,394,539,552,281,275,363,252,0,,,
1,1775669111344,-12045,2546,29638,7949800,114842,3815464,0,0,0,247,307,190,292,240,326,213,204,281,145,181,204,0,,,
2,1775669111344,827,-588,10921,889419,70860,204028,0,0,0,335,442,304,381,368,397,535,561,284,340,377,269,0,,,
1,1775669111360,-10686,5259,28379,8236906,485026,4250400,0,0,0,247,260,181,260,176,264,284,223,269,172,209,143,0,,,
2,1775669111360,502,-258,10739,448375,39095,94073,0,0,0,349,452,302,386,374,401,550,561,294,267,338,293,0,,,
1,1775669111376,-12385,9160,18980,8095186,1293812,4454429,0,0,0,248,270,188,266,173,255,308,232,279,181,228,131,0,,,
2,1775669111376,1067,938,10394,323758,-30543,9773,0,0,0,356,452,302,393,376,408,550,560,292,273,336,313,0,,,
1,1775669111392,-14773,13888,10126,7079928,1230282,4465424,0,0,0,241,283,191,268,185,267,300,239,277,179,232,134,0,,,
2,1775669111392,1210,1383,10145,282219,-80634,1221,0,0,0,369,459,310,402,377,410,560,554,293,273,322,320,0,,,
1,1775669111408,-11730,19707,8327,3782477,-43982,3279124,0,0,0,238,288,190,268,192,271,297,243,268,177,237,135,0,,,
2,1775669111408,1067,1263,10165,291993,-120951,7330,0,0,0,374,461,315,399,377,410,558,544,301,268,307,329,0,,,
1,1775669111424,-4876,20124,9820,-756251,-83077,219911,0,0,0,239,292,190,266,194,270,299,245,265,178,241,135,0,,,
2,1775669111424,875,1225,10289,317649,-150272,-6108,0,0,0,389,469,323,401,381,414,551,532,307,263,288,336,0,,,
1,1775669111440,-4063,14280,8327,-3748269,928515,-2572964,0,0,0,239,294,190,262,193,270,298,247,269,176,241,135,0,,,
2,1775669111440,737,1344,10390,354301,-113620,-21991,0,0,0,389,467,316,398,379,412,549,517,317,256,264,343,0,,,
1,1775669111456,-9614,6858,4087,-3963293,808785,-2951700,0,0,0,231,294,192,259,195,273,296,246,272,173,243,137,0,,,
2,1775669111456,732,1330,10313,411723,-12217,-29321,0,0,0,397,467,313,403,381,417,538,498,317,252,247,352,0,,,
1,1775669111472,-10107,4575,2962,-3577226,-714712,-1806939,0,0,0,221,296,196,256,196,276,296,244,274,173,244,141,0,,,
2,1775669111472,832,1186,10131,459370,57421,-34208,0,0,0,400,471,309,410,392,421,529,478,321,251,233,361,0,,,
1,1775669111488,-5010,5814,5508,-3814242,-1639562,-844215,0,0,0,221,296,197,258,195,275,303,245,277,177,244,141,0,,,
2,1775669111488,914,1028,9954,480140,67195,-43982,0,0,0,402,478,307,414,393,428,524,458,322,248,217,366,0,,,
1,1775669111504,-1383,6810,8825,-4789183,-1067792,-880867,0,0,0,221,296,197,256,195,277,297,244,278,180,245,141,0,,,
2,1775669111504,966,966,9930,489913,50090,-58643,0,0,0,406,481,304,417,388,435,520,441,323,249,210,373,0,,,
1,1775669111520,-1612,6015,10514,-5615073,-585208,-1237612,0,0,0,225,300,199,262,198,278,302,247,279,179,245,140,0,,,
2,1775669111520,1129,938,9992,508239,19547,-74525,0,0,0,412,484,303,419,391,439,515,426,328,248,204,382,0,,,
1,1775669111536,-2316,4182,11509,-6014579,-871093,-1418429,0,0,0,223,295,197,263,197,277,304,249,278,180,246,140,0,,,
2,1775669111536,1244,799,9940,513126,-53756,-96516,0,0,0,422,493,310,421,395,440,506,409,328,240,191,387,0,,,
1,1775669111552,-1560,3244,12916,-6145304,-1229060,-1420872,0,0,0,222,297,199,259,200,278,298,249,278,178,248,139,0,,,
2,1775669111552,1167,646,9839,485026,-136833,-117286,0,0,0,427,493,308,429,398,446,500,385,326,242,184,397,0,,,
1,1775669111568,-904,3330,14888,-6304129,-1218065,-1437976,0,0,0,222,299,199,257,201,277,298,255,281,176,253,140,0,,,
2,1775669111568,1005,588,9844,443488,-189368,-130725,0,0,0,435,498,311,436,408,456,503,373,334,247,183,412,0,,,
1,1775669111584,-1206,3283,17291,-6646213,-1115439,-1511280,0,0,0,219,300,199,254,201,278,294,257,282,176,255,141,0,,,
2,1775669111584,885,574,9925,426383,-182037,-134390,0,0,0,439,505,309,436,415,457,501,355,344,254,182,423,0,,,
1,1775669111600,-1407,2660,19669,-6905220,-1154535,-1536936,0,0,0,219,302,200,255,202,279,294,258,284,176,255,142,0,,,
2,1775669111600,804,516,9992,425162,-149051,-131946,0,0,0,448,513,312,441,420,462,491,331,343,264,182,431,0,,,
1,1775669111616,-1454,1837,22067,-6982189,-1145983,-1568701,0,0,0,219,303,201,257,203,281,292,256,284,177,255,142,0,,,
2,1775669111616,847,445,10074,430049,-108734,-127059,0,0,0,455,513,310,440,422,462,487,315,344,258,173,438,0,,,
1,1775669111632,-2134,1072,24445,-7004180,-1029918,-1743409,0,0,0,220,303,201,259,204,281,295,254,284,180,251,140,0,,,
2,1775669111632,1014,373,10165,449596,-76969,-141720,0,0,0,470,525,316,443,427,468,479,298,340,262,176,451,0,,,
1,1775669111648,-3474,-124,26810,-6984633,-955393,-2117258,0,0,0,221,305,201,259,206,281,298,256,286,181,248,139,0,,,
2,1775669111648,1062,330,10270,492357,-64751,-172263,0,0,0,481,532,320,447,431,472,468,280,344,262,174,466,0,,,
1,1775669111664,-5388,-3560,29317,-6934542,-1104444,-2697580,0,0,0,218,307,200,259,208,285,295,254,286,177,251,139,0,,,
2,1775669111664,1052,277,10399,575435,-69638,-201585,0,0,0,484,535,323,445,435,474,452,264,353,265,175,487,0,,,
1,1775669111680,-8494,-10466,31184,-6867347,-1303586,-3089756,0,0,0,219,304,201,261,205,284,293,249,282,180,250,135,0,,,
2,1775669111680,1038,248,10600,703716,-75747,-221133,0,0,0,485,536,320,454,440,481,442,245,357,264,172,502,0,,,
1,1775669111696,-12323,-22627,29518,-6546031,-1514945,-2531425,0,0,0,217,304,205,258,205,284,290,249,286,176,251,137,0,,,
2,1775669111696,990,248,10949,853989,-42760,-240680,0,0,0,489,546,318,460,447,489,429,228,359,266,171,518,0,,,
1,1775669111712,-10318,-35582,23948,-5552765,-2127032,-1031140,0,0,0,217,304,204,261,211,288,292,250,291,179,252,138,0,,,
2,1775669111712,737,224,11682,1109331,48869,-245567,0,0,0,497,559,327,457,453,493,398,211,361,270,175,534,0,,,
1,1775669111728,2062,-41215,18746,-3880215,-2697580,217468,0,0,0,217,304,203,264,211,289,300,251,291,183,252,139,0,,,
2,1775669111728,684,239,12567,1429424,114842,-218689,0,0,0,502,564,317,463,475,490,361,205,363,273,184,548,0,,,
1,1775669111744,13395,-42383,15501,-1617571,-1532050,277332,0,0,0,216,301,202,264,210,293,301,253,297,182,251,140,0,,,
2,1775669111744,1005,205,13481,1893682,83077,-195476,0,0,0,506,569,283,471,498,490,326,208,360,273,189,562,0,,,
1,1775669111760,10538,-42550,14084,54977,256563,-150272,0,0,0,211,300,206,261,202,286,310,268,286,208,282,133,0,,,
2,1775669111760,1292,143,14343,2463008,-20769,-202807,0,0,0,518,569,278,454,484,505,286,206,352,264,183,565,0,,,
1,1775669111776,3871,-33969,16305,1495398,998153,-233350,0,0,0,216,268,178,258,177,258,368,343,268,259,350,105,0,,,
2,1775669111776,1914,119,15319,3131295,-183259,-256563,0,0,0,521,558,265,445,493,497,261,213,347,259,184,564,0,,,
1,1775669111792,-1675,-9475,18143,3057991,1650557,-593761,0,0,0,232,244,150,270,160,237,422,402,250,321,404,95,0,,,
2,1775669111792,3005,220,16654,3872885,-367740,-425162,0,0,0,529,576,252,442,492,491,241,205,345,258,182,557,0,,,
1,1775669111808,-4833,15975,13323,4221078,2651155,-1209513,0,0,0,238,238,143,268,178,234,451,447,261,362,426,97,0,,,
2,1775669111808,4178,363,18698,4734205,-623082,-682947,0,0,0,524,557,259,427,479,478,231,182,341,250,176,541,0,,,
1,1775669111824,617,9155,12744,5301088,2572964,-1045801,0,0,0,236,241,142,274,174,246,470,473,275,391,438,98,0,,,
2,1775669111824,6020,291,21330,5706703,-930958,-1051909,0,0,0,511,529,248,428,480,473,231,167,329,234,157,485,0,,,
1,1775669111840,6331,-2464,20220,5992587,1014036,-190589,0,0,0,240,248,148,292,162,258,485,486,267,421,450,94,0,,,
2,1775669111840,8111,-526,25584,6795264,-1243721,-1587027,0,0,0,466,511,243,407,461,451,235,160,315,215,148,422,0,,,
1,1775669111856,1943,-2943,22885,4976108,-249233,918741,0,0,0,249,258,178,307,171,279,503,498,270,440,460,96,0,,,
2,1775669111856,11308,-1186,29810,7866722,-1233947,-2180788,0,0,0,381,486,227,384,431,433,250,173,297,196,140,386,0,,,
1,1775669111872,-6025,-282,16745,3139847,-173485,873537,0,0,0,257,271,226,321,190,325,522,512,311,444,475,130,0,,,
2,1775669111872,11581,2067,31926,8708494,-605978,-2915048,0,0,0,312,450,229,345,383,390,275,225,271,162,129,302,0,,,
1,1775669111888,-5958,-531,12112,1711644,322536,-37873,0,0,0,263,294,248,333,214,360,528,525,344,469,491,205,0,,,
2,1775669111888,9509,5781,32792,9231395,-384845,-3571118,0,0,0,267,412,232,314,356,358,298,264,264,136,128,228,0,,,
1,1775669111904,-1785,-851,11040,685390,261450,-351858,0,0,0,290,299,258,341,197,367,532,522,361,465,503,232,0,,,
2,1775669111904,9428,9126,26374,8797681,-1073901,-3959628,0,0,0,253,405,231,310,347,352,306,279,264,127,129,205,0,,,
1,1775669111920,-957,43,10701,265115,35430,-127059,0,0,0,298,326,237,354,219,361,540,527,337,472,513,252,0,,,
2,1775669111920,11619,14706,13486,6037792,-2046398,-3723834,0,0,0,253,413,233,315,346,352,306,275,259,128,128,205,0,,,
1,1775669111936,-2057,722,10337,238237,30543,23212,0,0,0,306,324,242,355,217,364,542,513,328,468,520,271,0,,,
2,1775669111936,10787,19971,8796,1346346,-1886351,-2289522,0,0,0,248,415,232,316,349,351,308,275,257,132,130,207,0,,,
1,1775669111952,-2421,904,10064,245567,95294,31764,0,0,0,315,322,253,371,219,384,547,503,333,461,497,297,0,,,
2,1775669111952,7504,16333,9983,-2206445,-1499063,136833,0,0,0,241,415,228,319,355,355,311,279,258,134,133,209,0,,,
1,1775669111968,-2077,861,10040,263893,155159,19547,0,0,0,325,332,255,371,233,391,542,497,332,461,489,306,0,,,
2,1775669111968,8102,8714,6767,-3517362,-1337794,2202780,0,0,0,238,418,229,318,358,356,309,280,257,133,133,208,0,,,
1,1775669111984,-1746,938,10279,316428,123394,50090,0,0,0,331,352,258,371,264,396,538,476,341,452,476,321,0,,,
2,1775669111984,10624,4675,1933,-3090978,-339641,2701246,0,0,0,235,419,230,317,358,356,309,283,256,134,134,208,0,,,
1,1775669112000,-1679,995,10390,381179,37873,74525,0,0,0,344,354,252,376,276,396,528,443,345,440,459,330,0,,,
2,1775669112000,7260,6585,3397,-3501479,863763,2326174,0,0,0,235,419,230,314,359,354,311,283,256,133,136,209,0,,,
1,1775669112016,-1742,899,10174,430049,-54977,74525,0,0,0,346,347,241,380,264,393,520,417,348,429,432,333,0,,,
2,1775669112016,4058,8135,6010,-4470311,1088561,2112371,0,0,0,234,422,233,306,364,350,310,285,259,132,136,208,0,,,
1,1775669112032,-1785,746,9825,450818,-125838,70860,0,0,0,338,352,234,379,265,393,510,395,353,413,410,336,0,,,
2,1775669112032,4077,7394,7106,-5342627,1073901,1979203,0,0,0,231,422,233,317,359,359,308,284,257,131,136,207,0,,,
1,1775669112048,-1842,574,9590,414166,-136833,68416,0,0,0,326,366,234,375,284,398,500,376,359,397,395,348,0,,,
2,1775669112048,3531,6211,8245,-5894849,1451415,1776396,0,0,0,233,422,241,316,356,360,311,290,264,132,137,209,0,,,
1,1775669112064,-1928,459,9504,366519,-116064,73303,0,0,0,316,375,238,371,298,402,493,367,363,387,387,359,0,,,
2,1775669112064,1608,5417,10069,-6205169,1822821,1632231,0,0,0,233,424,242,315,357,361,311,293,264,133,138,209,0,,,
1,1775669112080,-1990,449,9552,332310,-69638,84299,0,0,0,317,381,241,377,301,404,486,359,361,381,394,356,0,,,
2,1775669112080,220,4938,11840,-6434854,1847256,1622458,0,0,0,229,421,239,316,358,364,302,289,265,131,138,209,0,,,
1,1775669112096,-1947,449,9600,318871,-20769,94073,0,0,0,320,386,242,389,291,403,487,355,361,374,380,362,0,,,
2,1775669112096,-1043,4594,13749,-6651100,1860695,1595580,0,0,0,231,423,241,317,359,364,308,293,268,131,137,209,0,,,
1,1775669112112,-1847,397,9605,296880,8552,96516,0,0,0,319,374,233,399,272,402,485,339,355,372,358,354,0,,,
2,1775669112112,-2565,4431,15912,-6844134,1835039,1470963,0,0,0,234,424,241,316,357,364,310,295,270,127,135,208,0,,,
1,1775669112128,-1765,373,9657,276111,9773,91629,0,0,0,324,391,226,396,330,402,483,326,362,369,341,362,0,,,
2,1775669112128,-3622,4087,18037,-7010289,1629788,1111774,0,0,0,231,422,239,316,358,363,311,295,269,127,137,208,0,,,
1,1775669112144,-1780,382,9796,288328,-2443,91629,0,0,0,345,394,230,393,326,410,482,312,377,368,329,380,0,,,
2,1775669112144,-4039,3977,20095,-7132462,1396437,642630,0,0,0,230,423,239,317,359,363,313,294,269,129,138,209,0,,,
1,1775669112160,-1885,354,9911,344527,-17104,113620,0,0,0,342,399,240,400,324,445,476,308,383,358,339,406,0,,,
2,1775669112160,-4034,4455,23206,-7304726,1152091,283441,0,0,0,231,424,238,317,358,363,316,292,270,131,136,209,0,,,
1,1775669112176,-1986,296,9925,403171,-23212,150272,0,0,0,349,391,230,405,315,441,465,291,383,346,325,417,0,,,
2,1775669112176,-3220,4034,26747,-7528303,959058,298102,0,0,0,230,424,237,317,357,361,318,290,270,131,135,209,0,,,
1,1775669112192,-2129,244,9925,458148,-17104,200363,0,0,0,360,397,237,416,308,446,471,260,389,351,288,432,0,,,
2,1775669112192,-837,894,30069,-7666358,857654,605978,0,0,0,233,426,240,321,357,363,323,289,272,132,135,209,0,,,
1,1775669112208,-2330,196,10021,546113,-12217,283441,0,0,0,381,404,253,453,310,448,480,240,389,353,257,450,0,,,
2,1775669112208,3565,-7154,33022,-7446447,915076,740368,0,0,0,233,423,237,327,362,370,330,290,275,158,146,210,0,,,
1,1775669112224,-2407,138,10222,669508,-19547,386066,0,0,0,400,400,259,468,321,456,474,230,400,330,227,473,0,,,
2,1775669112224,7298,-18277,33802,-6842912,1023810,340862,0,0,0,233,423,233,330,364,368,334,293,276,216,172,209,0,,,
1,1775669112240,-2388,62,10500,800233,-37873,485026,0,0,0,413,401,258,463,330,473,456,210,420,309,198,500,0,,,
2,1775669112240,5585,-30653,29155,-5435478,1407433,-651182,0,0,0,233,426,234,330,365,371,323,289,272,132,133,203,0,,,
1,1775669112256,-2172,-52,10997,932180,-69638,561996,0,0,0,416,413,255,473,335,485,438,192,430,303,184,526,0,,,
2,1775669112256,-4589,-37425,23349,-3387858,1973094,-1381777,0,0,0,239,425,240,332,365,371,325,291,274,137,134,203,0,,,
1,1775669112272,-1598,-143,11964,1137431,-98960,581543,0,0,0,413,421,243,487,348,486,420,188,424,295,180,545,0,,,
2,1775669112272,-15577,-37913,20378,-1381777,1407433,-1182635,0,0,0,232,422,222,332,365,371,332,308,271,141,147,204,0,,,
1,1775669112288,-1110,-124,13012,1540602,-156381,500909,0,0,0,414,431,222,498,363,486,395,183,418,300,181,555,0,,,
2,1775669112288,-11658,-39569,19506,-150272,-379958,-836885,0,0,0,229,406,224,327,357,358,362,389,259,157,197,197,0,,,
1,1775669112304,-1234,-177,13529,2021963,-226020,405614,0,0,0,412,443,219,490,388,496,360,176,439,303,186,554,0,,,
2,1775669112304,-6546,-31854,21277,1590693,-1962099,-871093,0,0,0,220,380,195,322,345,343,402,450,248,184,257,186,0,,,
1,1775669112320,-1866,-263,13988,2538755,-293215,368962,0,0,0,424,446,213,485,443,485,300,176,449,279,189,549,0,,,
2,1775669112320,526,-3977,17434,3567452,-3381749,-647517,0,0,0,226,364,177,322,336,342,426,469,249,198,301,183,0,,,
1,1775669112336,-2785,-143,15065,3153286,-313984,452040,0,0,0,437,437,198,474,383,505,232,175,434,244,161,542,0,,,
2,1775669112336,4580,12031,12959,4874704,-3793473,-79412,0,0,0,238,367,178,329,335,348,453,483,255,218,346,182,0,,,
1,1775669112352,-4087,0,16467,3919311,-271224,653625,0,0,0,466,418,210,439,362,511,200,175,436,223,147,544,0,,,
2,1775669112352,1014,3991,17013,5450139,-2579073,430049,0,0,0,244,373,195,335,336,360,473,491,262,226,364,185,0,,,
1,1775669112368,-5771,0,18473,4758640,-167377,995710,0,0,0,460,396,236,408,342,499,196,139,431,185,113,500,0,,,
2,1775669112368,-2890,-1818,23364,5043303,-1099557,246789,0,0,0,247,378,213,339,335,370,488,502,273,228,363,192,0,,,
1,1775669112384,-8317,-114,22292,5754350,53756,1519832,0,0,0,433,373,214,394,321,468,181,131,419,183,112,427,0,,,
2,1775669112384,-1301,-67,21244,3975510,-491135,-166155,0,0,0,256,394,240,346,342,380,501,512,284,233,357,207,0,,,
1,1775669112400,-11060,-19,25891,6691417,344527,2127032,0,0,0,368,352,226,372,292,423,187,138,373,176,117,339,0,,,
2,1775669112400,2512,2507,13764,2680476,-365297,-194255,0,0,0,264,415,269,356,358,395,515,522,291,240,352,228,0,,,
1,1775669112416,-11792,789,28360,7555181,676838,2801427,0,0,0,300,337,214,328,267,378,198,165,322,155,140,262,0,,,
2,1775669112416,2780,942,10825,1566258,-389732,139277,0,0,0,273,431,281,365,372,403,531,540,292,252,354,247,0,,,
1,1775669112432,-10806,3182,29384,8168489,855211,3292563,0,0,0,249,300,185,282,229,317,238,210,282,158,189,182,0,,,
2,1775669112432,1555,-435,11069,637743,-475253,246789,0,0,0,297,445,293,376,378,407,540,550,299,260,351,266,0,,,
1,1775669112448,-9346,6968,27810,8445822,1131322,3573561,0,0,0,242,268,188,261,190,273,281,240,272,174,228,135,0,,,
2,1775669112448,780,315,11194,163711,-474031,109955,0,0,0,320,449,300,385,379,412,543,558,304,264,348,283,0,,,
1,1775669112464,-10667,9581,18248,8183150,1765400,3594331,0,0,0,254,267,200,259,176,268,293,243,278,178,239,136,0,,,
2,1775669112464,770,1569,10476,19547,-310319,-14660,0,0,0,327,453,300,390,378,411,543,560,301,264,352,288,0,,,
1,1775669112480,-12433,12821,10581,6596122,1541823,3286454,0,0,0,251,270,195,262,178,268,291,241,275,181,238,142,0,,,
2,1775669112480,1158,1842,10126,64751,-114842,-19547,0,0,0,335,454,302,387,377,409,545,564,305,269,356,296,0,,,
1,1775669112496,-8131,17922,11174,2178345,624304,1580919,0,0,0,254,270,196,268,176,268,297,239,269,185,233,142,0,,,
2,1775669112496,1268,1694,10227,102625,-42760,-6108,0,0,0,342,457,302,392,380,412,542,561,308,274,356,301,0,,,
1,1775669112512,-3814,17348,11916,-2127032,930958,-912632,0,0,0,252,271,192,267,178,267,301,240,265,192,235,143,0,,,
2,1775669112512,1186,1708,10275,166155,-19547,-21991,0,0,0,343,459,301,391,379,410,544,561,310,266,336,303,0,,,
1,1775669112528,-6824,10466,7853,-3392745,1631010,-2225992,0,0,0,244,273,195,266,182,271,300,244,268,187,236,143,0,,,
2,1775669112528,1124,1780,10193,263893,17104,-45204,0,0,0,347,461,300,391,383,413,536,551,306,263,326,312,0,,,
1,1775669112544,-9724,5824,4077,-3307224,1034805,-2096489,0,0,0,241,276,196,266,182,271,298,242,268,187,240,143,0,,,
2,1775669112544,1206,1732,10002,357967,62308,-51312,0,0,0,345,457,296,389,382,419,535,541,309,260,319,318,0,,,
1,1775669112560,-7437,5561,4106,-3420845,-164933,-1337794,0,0,0,241,277,197,262,179,269,302,242,268,187,239,142,0,,,
2,1775669112560,1277,1598,9858,399505,69638,-50090,0,0,0,351,460,298,390,384,419,533,527,311,259,303,329,0,,,
1,1775669112576,-4082,6365,6245,-4271169,-381179,-1091005,0,0,0,239,279,198,266,184,277,299,240,269,190,240,144,0,,,
2,1775669112576,1296,1478,9782,397062,57421,-52534,0,0,0,357,464,300,393,386,418,530,513,311,254,277,336,0,,,
1,1775669112592,-4297,5843,7891,-5213123,118507,-1340238,0,0,0,238,277,198,266,183,274,301,240,268,187,238,145,0,,,
2,1775669112592,1344,1397,9772,377514,41538,-59864,0,0,0,361,465,301,397,386,419,493,480,322,251,258,340,0,,,
1,1775669112608,-5939,4345,8829,-5775119,-17104,-1461189,0,0,0,234,278,199,263,184,272,301,241,266,190,240,143,0,,,
2,1775669112608,1421,1359,9786,346971,8552,-67195,0,0,0,367,467,302,403,387,423,476,458,330,253,249,346,0,,,
1,1775669112624,-6168,3024,9997,-6145304,-514348,-1470963,0,0,0,227,281,202,260,185,275,300,242,265,187,241,140,0,,,
2,1775669112624,1450,1330,9777,322536,-53756,-67195,0,0,0,377,467,301,408,395,428,519,473,322,257,245,355,0,,,
1,1775669112640,-5336,1947,11485,-6417750,-916297,-1510058,0,0,0,223,282,204,258,185,276,300,243,266,182,240,140,0,,,
2,1775669112640,1411,1311,9801,320093,-105068,-67195,0,0,0,389,472,304,414,411,429,517,462,325,254,237,367,0,,,
1,1775669112656,-5163,1014,12998,-6574131,-1065348,-1595580,0,0,0,223,279,205,259,183,275,302,242,269,182,238,140,0,,,
2,1775669112656,1340,1273,9853,334754,-129503,-67195,0,0,0,401,481,309,416,426,429,514,448,327,251,230,372,0,,,
1,1775669112672,-5441,320,14668,-6614448,-1280373,-1627344,0,0,0,225,279,205,260,182,277,304,240,271,186,238,139,0,,,
2,1775669112672,1268,1201,9873,343306,-135612,-63529,0,0,0,402,488,302,409,388,437,514,434,331,251,214,386,0,,,
1,1775669112688,-5675,-143,16640,-6590014,-1599245,-1567480,0,0,0,227,283,208,259,185,276,301,240,273,188,243,143,0,,,
