sole_id,timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,magn_x,magn_y,magn_z,pressure_01,pressure_02,pressure_03,pressure_04,pressure_05,pressure_06,pressure_07,pressure_08,pressure_09,pressure_10,pressure_11,pressure_12,corrupt
2,1769098514704,861,1019,10045,255341,45204,-25656,0,0,0,347,500,277,421,398,421,597,575,303,347,406,362,0
2,1769098514720,904,952,10021,285884,42760,-29321,0,0,0,350,502,269,427,401,429,591,564,307,313,363,373,0
2,1769098514736,942,890,10026,307876,23212,-41538,0,0,0,353,506,268,425,403,429,592,556,320,309,344,383,0
2,1769098514752,957,842,10021,307876,3665,-53756,0,0,0,362,509,271,425,405,430,585,536,326,307,331,397,0
2,1769098514768,961,813,10021,299323,-10995,-64751,0,0,0,369,507,269,433,408,442,578,521,333,307,314,408,0
2,1769098514784,976,789,10035,304210,-36651,-70860,0,0,0,379,512,292,440,411,459,571,498,343,303,296,417,0
2,1769098514800,985,741,10050,318871,-64751,-76969,0,0,0,395,526,297,448,424,464,565,469,347,300,281,432,0
2,1769098514816,957,684,10069,342084,-90408,-84299,0,0,0,413,539,287,454,439,466,565,455,350,297,264,447,0
2,1769098514832,894,646,10117,371406,-101403,-90408,0,0,0,427,545,295,458,453,479,567,444,357,286,245,461,0
2,1769098514848,904,598,10227,425162,-103847,-95294,0,0,0,435,554,292,470,475,486,561,419,364,282,232,480,0
2,1769098514864,1019,502,10394,531452,-123394,-111177,0,0,0,450,557,286,474,485,490,548,397,377,290,224,511,0
2,1769098514880,1105,402,10547,665843,-149051,-136833,0,0,0,477,567,283,489,490,496,543,386,394,295,224,540,0
2,1769098514896,1143,272,10815,873537,-172263,-178372,0,0,0,492,575,275,496,497,505,543,380,385,299,224,568,0
2,1769098514912,1191,177,11246,1114218,-149051,-223576,0,0,0,503,580,244,513,513,521,543,384,399,305,224,578,0
2,1769098514928,1028,191,11988,1369559,-74525,-273667,0,0,0,500,583,222,522,515,528,527,383,393,305,219,599,0
2,1769098514944,789,172,12778,1659109,-7330,-282219,0,0,0,504,584,214,528,529,530,497,376,412,330,268,611,0
2,1769098514960,459,143,13491,2086715,34208,-217468,0,0,0,518,594,220,532,534,540,475,378,410,324,245,623,0
2,1769098514976,588,105,14390,2616946,63529,-116064,0,0,0,531,598,218,529,532,526,435,369,407,328,232,629,0
